#x	T
-0.09294040363490381	-0.11448996064978312
-0.0841582423999124	-0.06453082433659718
-0.07537608116492098	-0.005940873776612232
-0.06769169008430348	0.06266303433895004
-0.061379511696653385	0.14289540547233992
-0.055341775847596794	0.23004852276166954
-0.04930403999854019	0.32106438209152355
-0.043266304149483584	0.40821749938085317
-0.036405240684646525	0.5003369992937134
-0.019389803291850638	0.600373827060841
-0.010607642056859212	0.6035273938048631
-0.0018254808218677865	0.6151457975986276
0.005584467720156222	0.6590543106373996
0.009152220721871496	0.7675128644939961
0.022874347651545585	1.0058561194632223
0.03165650888653701	1.0045283018867919
0.040438670121528436	1.0056901422661684
0.04976971643370681	0.8797134497023504
0.04976971643370681	0.7947331248108158
0.04976971643370681	0.7097527999192812
0.04976971643370681	0.6247724750277466
0.04976971643370681	0.5397921501362117
0.05013563981849814	0.41586250966939087
0.053520431127817736	0.3229152793192749
0.0577285500529178	0.24147580129822055
0.06294295828619395	0.15047603672686893
0.06925513667384403	0.05646655231560871
0.07721397029305502	-0.010090303702956493
0.08599613152804644	-0.0703400262334779
0.09395496514725743	-0.1190467891507141
-0.029361702127659567	0.5658823529411765
0.01234042553191489	1.00235294117647
0.04893617021276597	1.00235294117647
